STATION,STATION_NAME,DATE,HPCP
COOP:317069,RALEIGH AIRPORT NC US,19790413 10:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790413 12:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790413 13:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790426 01:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790426 02:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790426 03:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790426 04:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790426 05:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19790426 06:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19790426 07:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790426 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790426 09:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790501 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19790503 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790503 22:00,0.81
COOP:317069,RALEIGH AIRPORT NC US,19790503 23:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790504 00:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790505 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790505 03:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790505 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790510 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790510 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790510 05:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790510 06:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790510 07:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,19790510 08:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19790510 09:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,19790510 10:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19790511 19:00,0.22
COOP:317069,RALEIGH AIRPORT NC US,19790513 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790513 20:00,0.38
COOP:317069,RALEIGH AIRPORT NC US,19790513 21:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790513 22:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790513 23:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790514 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790514 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790514 04:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790514 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790514 07:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790514 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790514 10:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19790514 11:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790514 12:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790514 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790518 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790518 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790518 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790519 00:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790519 01:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790519 02:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,19790519 03:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19790519 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790519 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790519 07:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790519 08:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790519 10:00,0.24
COOP:317069,RALEIGH AIRPORT NC US,19790519 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790523 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790524 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790524 17:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790524 18:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790524 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790524 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790525 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790527 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790527 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790528 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790528 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790528 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790529 02:00,0.19
COOP:317069,RALEIGH AIRPORT NC US,19790529 03:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790529 04:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19790529 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790529 06:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790531 21:00,0.25
COOP:317069,RALEIGH AIRPORT NC US,19790531 22:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790531 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790601 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19790601 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790603 12:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790603 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790603 19:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,19790603 20:00,0.54
COOP:317069,RALEIGH AIRPORT NC US,19790603 21:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790603 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790604 00:00,0.41
COOP:317069,RALEIGH AIRPORT NC US,19790604 01:00,0.33
COOP:317069,RALEIGH AIRPORT NC US,19790604 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790611 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790616 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790616 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790616 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790616 12:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790616 14:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,19790616 15:00,0.40
COOP:317069,RALEIGH AIRPORT NC US,19790616 16:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790616 17:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790616 18:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790616 19:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19790616 20:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790616 21:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790616 22:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790617 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790617 16:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790621 13:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790621 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790621 16:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790621 18:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790622 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790622 01:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19790622 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790622 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790624 18:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790701 01:00,0.34
COOP:317069,RALEIGH AIRPORT NC US,19790704 17:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790704 18:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790704 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790718 06:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790718 07:00,0.83
COOP:317069,RALEIGH AIRPORT NC US,19790718 08:00,0.25
COOP:317069,RALEIGH AIRPORT NC US,19790718 09:00,0.58
COOP:317069,RALEIGH AIRPORT NC US,19790718 11:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19790718 12:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790718 15:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790720 19:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790720 20:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19790720 21:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790720 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790721 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790721 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790721 07:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790722 21:00,0.75
COOP:317069,RALEIGH AIRPORT NC US,19790723 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790723 09:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790723 11:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790723 12:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790723 13:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19790723 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790724 12:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790724 14:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790724 16:00,0.34
COOP:317069,RALEIGH AIRPORT NC US,19790724 17:00,0.19
COOP:317069,RALEIGH AIRPORT NC US,19790724 18:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790725 18:00,0.54
COOP:317069,RALEIGH AIRPORT NC US,19790725 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790725 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790801 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19790812 00:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790812 01:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790821 16:00,0.18
COOP:317069,RALEIGH AIRPORT NC US,19790821 17:00,0.83
COOP:317069,RALEIGH AIRPORT NC US,19790821 20:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19790821 21:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790821 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790823 16:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790823 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790828 19:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790828 20:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790828 21:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,19790828 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790828 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790829 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790831 19:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790831 20:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790901 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19790901 17:00,0.21
COOP:317069,RALEIGH AIRPORT NC US,19790901 18:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790902 03:00,0.07
COOP:317069,RALEIGH AIRPORT NC US,19790902 04:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790902 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790902 15:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790902 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790904 16:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790904 17:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790904 22:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790905 00:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790905 01:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790905 02:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19790905 03:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790905 04:00,0.65
COOP:317069,RALEIGH AIRPORT NC US,19790905 05:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,19790905 06:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790905 07:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790905 08:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790905 09:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790905 10:00,0.33
COOP:317069,RALEIGH AIRPORT NC US,19790905 11:00,0.27
COOP:317069,RALEIGH AIRPORT NC US,19790905 12:00,0.25
COOP:317069,RALEIGH AIRPORT NC US,19790905 13:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790905 14:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19790905 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790905 16:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790905 17:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790913 15:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790913 19:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790914 01:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790914 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790921 02:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,19790921 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790921 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790921 06:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790921 07:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790921 08:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790921 09:00,0.62
COOP:317069,RALEIGH AIRPORT NC US,19790921 10:00,0.67
COOP:317069,RALEIGH AIRPORT NC US,19790921 13:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790921 23:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790922 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790922 03:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19790922 10:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790923 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790923 22:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790923 23:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790925 06:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790925 07:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790925 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790925 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790926 09:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790926 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790928 14:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790928 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790928 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790929 06:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19790929 07:00,0.25
COOP:317069,RALEIGH AIRPORT NC US,19790929 08:00,0.29
COOP:317069,RALEIGH AIRPORT NC US,19790929 09:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19790929 10:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19790929 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790929 12:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19790929 13:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19790929 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790929 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790929 18:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 05:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19790930 06:00,0.20
COOP:317069,RALEIGH AIRPORT NC US,19790930 07:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790930 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 10:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 11:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19790930 12:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19790930 17:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19790930 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791001 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19791002 01:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791002 21:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791002 22:00,0.21
COOP:317069,RALEIGH AIRPORT NC US,19791005 01:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791005 02:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791005 05:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19791005 06:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791005 07:00,0.21
COOP:317069,RALEIGH AIRPORT NC US,19791005 08:00,0.18
COOP:317069,RALEIGH AIRPORT NC US,19791005 09:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19791005 10:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791010 08:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19791010 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791010 10:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19791010 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791010 12:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791011 05:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791011 06:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791013 18:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791013 19:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791013 20:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19791013 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791013 22:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791023 14:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,19791023 15:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791023 16:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791023 17:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791023 18:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19791101 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19791102 15:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,19791102 16:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791102 17:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791102 18:00,0.23
COOP:317069,RALEIGH AIRPORT NC US,19791102 19:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19791102 20:00,0.09
COOP:317069,RALEIGH AIRPORT NC US,19791102 21:00,0.15
COOP:317069,RALEIGH AIRPORT NC US,19791102 22:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,19791102 23:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19791103 00:00,0.23
COOP:317069,RALEIGH AIRPORT NC US,19791103 01:00,0.19
COOP:317069,RALEIGH AIRPORT NC US,19791103 02:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19791103 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791103 04:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791103 05:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791103 07:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791110 08:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791110 23:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791111 04:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791111 05:00,0.40
COOP:317069,RALEIGH AIRPORT NC US,19791111 06:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791111 07:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791111 08:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19791111 09:00,0.14
COOP:317069,RALEIGH AIRPORT NC US,19791111 10:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19791111 11:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791111 12:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791111 13:00,0.13
COOP:317069,RALEIGH AIRPORT NC US,19791111 14:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791111 15:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19791111 16:00,0.10
COOP:317069,RALEIGH AIRPORT NC US,19791111 17:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19791111 18:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791111 19:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791111 20:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791111 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791112 04:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791112 05:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791112 14:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791113 02:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791113 12:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791126 02:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791126 03:00,0.27
COOP:317069,RALEIGH AIRPORT NC US,19791126 04:00,0.18
COOP:317069,RALEIGH AIRPORT NC US,19791126 05:00,0.35
COOP:317069,RALEIGH AIRPORT NC US,19791126 06:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791126 07:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791126 08:00,0.12
COOP:317069,RALEIGH AIRPORT NC US,19791201 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19791206 10:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791206 11:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791206 12:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791206 13:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791206 14:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791206 15:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791206 16:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791206 17:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19791206 18:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19791206 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791206 22:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791213 15:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791213 16:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19791213 17:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791213 18:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791213 19:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791224 21:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19791224 22:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19791224 23:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19791225 00:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19791225 11:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19791230 17:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800101 01:00,0.00
COOP:317069,RALEIGH AIRPORT NC US,19800104 17:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19800104 18:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19800104 19:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800104 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800104 22:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800104 23:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800105 00:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800105 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800105 04:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800105 11:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800105 12:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800108 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800108 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800108 07:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19800108 08:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800108 09:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800109 02:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19800109 03:00,0.08
COOP:317069,RALEIGH AIRPORT NC US,19800109 04:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800109 06:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800109 07:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800109 08:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800109 09:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800111 09:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800111 12:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800111 13:00,0.30
COOP:317069,RALEIGH AIRPORT NC US,19800111 14:00,0.30
COOP:317069,RALEIGH AIRPORT NC US,19800111 15:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800111 19:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800111 20:00,0.26
COOP:317069,RALEIGH AIRPORT NC US,19800111 21:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800111 22:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800114 10:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800114 11:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800114 12:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800114 13:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800115 03:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800117 11:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800118 00:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800118 01:00,0.05
COOP:317069,RALEIGH AIRPORT NC US,19800118 02:00,0.02
COOP:317069,RALEIGH AIRPORT NC US,19800118 03:00,0.01
COOP:317069,RALEIGH AIRPORT NC US,19800118 04:00,0.06
COOP:317069,RALEIGH AIRPORT NC US,19800118 05:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800118 06:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800118 07:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800118 08:00,0.03
COOP:317069,RALEIGH AIRPORT NC US,19800118 09:00,0.04
COOP:317069,RALEIGH AIRPORT NC US,19800118 10:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19800118 11:00,0.16
COOP:317069,RALEIGH AIRPORT NC US,19800118 12:00,0.11
COOP:317069,RALEIGH AIRPORT NC US,19800118 13:00,0.18
